"","metric","pval.linear","r2.linear","pval.quad","r2.quad","padj.linear","padj.quad"
"value","leaf.area",0.000561506932920187,0.24921,0.000142648854176185,0.35076,0.00279531634312719,0.00128383968758566
"value35","wood.density",0.0403611269573443,0.096294,0.00816623723385965,0.20905,0.0454062678270124,0.0104994478721053
"value34","flowering.duration",0.152617606203297,0.048097,0.0241754779724457,0.16605,0.156978109237677,0.0248662059145155
"value33","exotics",0,1,0,1,0,0
"value32","richness",0.0025758652528106,0.19658,0.00348263486377737,0.24126,0.0052851842799232,0.00522395229566605
"value31","redun",0.00378723605710775,0.18286,0.0150936429465347,0.18499,0.00592784774155996,0.0164657923053105
"value30","simpson",0.00408439488383042,0.18016,0.0114574952170453,0.19588,0.00612659232574564,0.0131579309875781
"value29","nbsp",0.00341910248255361,0.18651,0.00328884728067216,0.24338,0.00559489497145136,0.00514776096105207
"value28","regulation",0.0304445129858063,0.1174,0.00324126139899781,0.26643,0.0377931885341044,0.00514776096105207
"value27","M_MaxM",0.0331863587104602,0.10352,0.000548633841799611,0.30667,0.039142283899217,0.00179552893679873
"value26","M_MDFM",0.52605762741084,0.0096392,0.0116959386556249,0.19507,0.52605762741084,0.0131579309875781
"value25","PS2YrARI",0.110471139740145,0.059531,0.0104329229286457,0.19955,0.116969442077801,0.012951214670043
"value24","CVAnnBFI",0.000299290647627555,0.27016,0.00106914996852709,0.28373,0.00179574388576533,0.00256595992446501
"value23","MRateFall",0.00135371963675994,0.21912,3.90379055111704e-06,0.45528,0.0043732422989041,7.02682299201067e-05
"value22","MRateRise",0.00212545380114035,0.20336,2.73436553232912e-05,0.40103,0.00510108912273684,0.000328123863879495
"value21","CVAnnLSMeanDur",0.000171803200564304,0.28825,0.00047074940319553,0.31183,0.00123698304406299,0.00172392359232268
"value20","CVAnnLSNum",0.00293895034641151,0.1919,0.00598058911244206,0.22098,0.00529011062354071,0.00828081569415054
"value19","LSMeanDur",0.0337058555798813,0.10295,0.000186515040162171,0.34222,0.039142283899217,0.00134290828916763
"value18","CVMDFDry",0.0282698779758757,0.10945,0.00186113755082762,0.2641,0.036346985968983,0.00383492167624109
"value17","MDFAnnZer",0.0111183332436881,0.14384,0.00659977637087854,0.21723,0.0148244443249174,0.00879970182783805
"value16","soil_phc",0.00145774743296803,0.21655,0.00520565871916504,0.22624,0.0043732422989041,0.00749614855559766
"value15","soil_nto",0.0822401772240861,0.070178,0.0295221869969223,0.15788,0.0897165569717303,0.0295221869969223
"value14","soil_ece",0.000771086997446668,0.23847,0.002258227712409,0.25713,0.00308434798978667,0.00387124750698685
"value13","soil_awc",0.00258135973298337,0.1965,0.00221571975499512,0.25781,0.0052851842799232,0.00387124750698685
"value12","clim_tsea",6.67295957479026e-05,0.31818,0.000373461331671965,0.31956,0.000899888733224537,0.00172392359232268
"value11","clim_trng",8.05641059302302e-05,0.31231,0.000431512964796517,0.31474,0.000899888733224537,0.00172392359232268
"value10","clim_tmin",0.00264791627549523,0.1956,0.0109343605507349,0.19771,0.0052851842799232,0.0131212326608818
"value9","clim_tmax",0.0048717943561148,0.17382,0.0188385182650985,0.17614,0.00676880624233017,0.0199466663983396
"value8","clim_pwrm",0.00324120420332462,0.18842,0.00202398644023835,0.26108,0.0055563500628422,0.00383492167624109
"value7","clim_pwmt",0.0012357498822573,0.22228,0.000353730361853825,0.32136,0.0043732422989041,0.00172392359232268
"value6","clim_pwet",0.00488858228612735,0.1737,0.00195187936149988,0.26239,0.00676880624233017,0.00383492167624109
"value5","clim_prec",0.00278940281440391,0.19376,0.000831071109204543,0.29248,0.0052851842799232,0.00230142768702796
"value4","clim_pdry",0.00182623192017425,0.20869,0.00130951024850085,0.27661,0.00469602493759092,0.00294639805912691
"value3","clim_pdmt",0.000621181409583819,0.2458,0.000906887620679433,0.28946,0.00279531634312719,0.00233199673888997
"value2","clim_pcld",0.00171468774079162,0.21089,0.000603985433485355,0.30341,0.00469602493759092,0.00181195630045606
"value1","clim_dnrg",9.99876370249485e-05,0.30552,0.000478867664534078,0.31125,0.000899888733224537,0.00172392359232268
